"","eco_innovation","recycling","resource_reduction","energy_saving","sust_prod","AI","bigdata","cloud","highspeed","robot","smart_devices","fam_owned","financecap","indstrl_area","urban_area","skillshortage","nace_a","ln_size","isocntry"
"7052",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2",1.94591014905531,"SK"
"7053",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"6",1.94591014905531,"SK"
"7054",1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,"6",1.94591014905531,"SK"
"7055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"6",1.09861228866811,"SK"
"7056",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"8",3.13549421592915,"SK"
"7057",1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,"12",1.09861228866811,"SK"
"7058",0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,"6",1.09861228866811,"SK"
"7059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"6",1.94591014905531,"SK"
"7060",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"3",3.63758615972639,"SK"
"7061",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"12",1.94591014905531,"SK"
"7062",0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,"13",1.09861228866811,"SK"
"7063",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"2",1.94591014905531,"SK"
"7064",1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"12",1.94591014905531,"SK"
"7065",0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,"9",1.94591014905531,"SK"
"7066",0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,"6",2.70805020110221,"SK"
"7067",0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,"6",3.63758615972639,"SK"
"7068",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2",2.70805020110221,"SK"
"7069",1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,"4",3.63758615972639,"SK"
"7070",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"7",3.13549421592915,"SK"
"7071",0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,"2",3.13549421592915,"SK"
"7072",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"6",1.94591014905531,"SK"
"7073",0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,"7",3.63758615972639,"SK"
"7074",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"5",1.09861228866811,"SK"
"7075",0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,"12",1.09861228866811,"SK"
"7076",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"6",1.09861228866811,"SK"
"7077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"5",2.70805020110221,"SK"
"7078",0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"7",1.09861228866811,"SK"
"7079",1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,"11",1.09861228866811,"SK"
"7080",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"6",1.09861228866811,"SK"
"7081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"8",2.70805020110221,"SK"
"7082",1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,"6",1.94591014905531,"SK"
"7083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"6",1.09861228866811,"SK"
"7084",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,"11",1.09861228866811,"SK"
"7085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"13",1.94591014905531,"SK"
"7086",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"5",1.94591014905531,"SK"
"7087",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"11",1.09861228866811,"SK"
"7088",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2",1.94591014905531,"SK"
"7089",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"6",1.09861228866811,"SK"
"7090",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"6",1.09861228866811,"SK"
"7091",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"8",1.94591014905531,"SK"
"7092",0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,"2",1.94591014905531,"SK"
"7093",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",1.09861228866811,"SK"
"7094",0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,"6",1.94591014905531,"SK"
"7095",0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,"8",3.13549421592915,"SK"
"7096",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"2",3.63758615972639,"SK"
"7097",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"12",1.09861228866811,"SK"
"7098",0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,"6",1.09861228866811,"SK"
"7099",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"7",1.09861228866811,"SK"
"7100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"7",1.09861228866811,"SK"
"7101",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"6",1.09861228866811,"SK"
"7102",0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,"5",1.94591014905531,"SK"
"7103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",1.94591014905531,"SK"
"7104",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"5",2.70805020110221,"SK"
"7105",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"6",1.94591014905531,"SK"
"7106",1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"16",2.70805020110221,"SK"
"7107",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"6",1.09861228866811,"SK"
"7108",1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,"6",2.70805020110221,"SK"
"7109",1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,"5",1.94591014905531,"SK"
"7110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2",3.13549421592915,"SK"
"7111",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"6",1.94591014905531,"SK"
"7112",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"5",1.09861228866811,"SK"
"7113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2",1.94591014905531,"SK"
"7114",0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,"11",1.09861228866811,"SK"
"7115",0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,"5",1.09861228866811,"SK"
"7116",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"6",1.94591014905531,"SK"
"7117",0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,"7",1.94591014905531,"SK"
"7118",0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,"2",5.16478597392351,"SK"
"7119",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"8",3.63758615972639,"SK"
"7120",1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,"6",3.63758615972639,"SK"
"7121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2",2.70805020110221,"SK"
"7122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"5",1.09861228866811,"SK"
"7123",0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,"1",4.31748811353631,"SK"
"7124",0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,"2",4.31748811353631,"SK"
"7125",1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,"9",1.09861228866811,"SK"
"7126",1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,"14",4.31748811353631,"SK"
"7127",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",4.31748811353631,"SK"
"7128",0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,"2",4.31748811353631,"SK"
"7129",0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,"14",4.31748811353631,"SK"
"7130",0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"5",4.31748811353631,"SK"
"7131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",4.31748811353631,"SK"
"7132",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"3",2.70805020110221,"SK"
"7133",1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,"4",2.70805020110221,"SK"
"7134",1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"6",2.70805020110221,"SK"
"7135",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"6",3.63758615972639,"SK"
"7136",0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,"2",2.70805020110221,"SK"
"7137",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"11",2.70805020110221,"SK"
"7138",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",4.31748811353631,"SK"
"7139",1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,"6",1.09861228866811,"SK"
"7140",1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,"6",1.09861228866811,"SK"
"7141",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,"5",1.09861228866811,"SK"
"7142",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"6",1.09861228866811,"SK"
"7143",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"11",1.09861228866811,"SK"
"7144",0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,"2",2.07944154167984,"SI"
"7145",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"16",1.09861228866811,"SI"
"7146",0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,"5",1.79175946922805,"SI"
"7147",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"5",2.19722457733622,"SI"
"7148",0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,"12",1.6094379124341,"SI"
"7149",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"2",1.09861228866811,"SI"
"7150",0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,"2",0.693147180559945,"SI"
"7151",1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,"6",0.693147180559945,"SI"
"7152",0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,"12",0.693147180559945,"SI"
"7153",0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"13",0.693147180559945,"SI"
"7154",0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,"13",5.3890717298165,"SI"
"7155",0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,"12",2.19722457733622,"SI"
"7156",1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,"2",2.30258509299405,"SI"
"7157",1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,"11",0.693147180559945,"SI"
"7158",0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,"2",2.77258872223978,"SI"
"7159",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"12",2.56494935746154,"SI"
"7160",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"12",1.38629436111989,"SI"
"7161",1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,"12",1.38629436111989,"SI"
"7162",0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,"2",4.58496747867057,"SI"
"7163",1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,"7",4.97673374242057,"SI"
"7164",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"5",1.38629436111989,"SI"
"7165",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"5",0.693147180559945,"SI"
"7166",1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,"6",1.09861228866811,"SI"
"7167",1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,"6",5.61312810638807,"SI"
"7168",0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,"5",4.26267987704132,"SI"
"7169",0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,"2",4.23410650459726,"SI"
"7170",0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"2",4.75359019110636,"SI"
"7171",0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,"13",1.09861228866811,"SI"
"7172",1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,"2",3.80666248977032,"SI"
"7173",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5",0.693147180559945,"SI"
"7174",0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,"2",0.693147180559945,"SI"
"7175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7",3.95124371858143,"SI"
"7176",1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,"8",2.39789527279837,"SI"
"7177",0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,"5",3.09104245335832,"SI"
"7178",0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,"2",5.19295685089021,"SI"
"7179",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"5",1.09861228866811,"SI"
"7180",0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,"2",0.693147180559945,"SI"
"7181",0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,"5",3.04452243772342,"SI"
"7182",0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,"2",4.52178857704904,"SI"
"7183",1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,"2",5.22035582507832,"SI"
"7184",0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"2",1.38629436111989,"SI"
"7185",0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,"2",5.4971682252932,"SI"
"7186",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"7",1.09861228866811,"SI"
"7187",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"2",4.65396035015752,"SI"
"7188",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6",0.693147180559945,"SI"
"7189",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2",4.47733681447821,"SI"
"7190",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"7",0.693147180559945,"SI"
"7191",1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,"7",5.42053499927229,"SI"
"7192",0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,"5",2.63905732961526,"SI"
"7193",0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,"12",2.56494935746154,"SI"
"7194",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,"5",1.6094379124341,"SI"
"7195",0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,"2",2.30258509299405,"SI"
"7196",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"5",2.77258872223978,"SI"
"7197",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",1.38629436111989,"SI"
"7198",0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"6",1.09861228866811,"SI"
"7199",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"5",2.484906649788,"SI"
"7200",1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,"6",2.56494935746154,"SI"
"7201",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"13",0.693147180559945,"SI"
"7202",0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,"2",0.693147180559945,"SI"
"7203",1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,"6",4.9416424226093,"SI"
"7204",0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,"6",1.09861228866811,"SI"
"7205",0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,"6",5.00394630594546,"SI"
"7206",0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,"5",4.48863636973214,"SI"
"7207",0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,"12",1.09861228866811,"SI"
"7208",0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,"12",1.38629436111989,"SI"
"7209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"5",1.94591014905531,"SI"
"7210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"6",0.693147180559945,"SI"
"7211",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"5",0.693147180559945,"SI"
"7212",1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,"7",4.91265488573605,"SI"
"7213",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"6",1.6094379124341,"SI"
"7214",0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,"15",4.06044301054642,"SI"
"7215",0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,"7",6.77308037565554,"SI"
"7216",0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,"7",2.19722457733622,"SI"
"7217",0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,"2",6.2709884318583,"SI"
"7218",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5",1.6094379124341,"SI"
"7219",1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,"2",1.38629436111989,"SI"
"7220",0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,"6",0.693147180559945,"SI"
"7221",0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,"6",1.79175946922805,"SI"
"7222",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"5",1.38629436111989,"SI"
"7223",0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,"9",1.6094379124341,"SI"
"7224",0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,"9",4.11087386417331,"SI"
"7225",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"2",1.38629436111989,"SI"
"7226",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"6",0.693147180559945,"SI"
"7227",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"7",2.30258509299405,"SI"
"7228",0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,"3",6.43294009273918,"SI"
"7229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"12",1.38629436111989,"SI"
"7230",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,"2",4.76217393479776,"SI"
"7231",0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"6",3.63758615972639,"SI"
"7232",0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,"16",4.82028156560504,"SI"
"7233",0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,"7",5.49306144334055,"SI"
"7234",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"7",4.02535169073515,"SI"
"7235",1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,"3",4.24849524204936,"SI"
"7236",0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,"13",7.19218205871325,"SI"
"7237",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"5",1.09861228866811,"SI"
"7238",1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,"6",4.51085950651685,"SI"
"7239",0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,"6",1.09861228866811,"SI"
"7240",0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,"2",1.38629436111989,"SI"
"7241",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"2",2.484906649788,"SI"
"7242",1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,"2",4.969813299576,"SI"
"7243",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"7",2.30258509299405,"SI"
"7244",0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,"12",0.693147180559945,"SI"
"7245",0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,"11",2.07944154167984,"SI"
"7246",1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,"6",2.56494935746154,"SI"
"7247",1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,"2",4.53259949315326,"SI"
"7248",0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,"2",4.38202663467388,"SI"
"7249",0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,"6",1.79175946922805,"SI"
"7250",0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,"12",1.09861228866811,"SI"
"7251",1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,"2",4.47733681447821,"SI"
"7252",0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,"2",1.79175946922805,"SI"
"7253",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,"2",4.38202663467388,"SI"
"7254",0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,"5",1.09861228866811,"SI"
"7255",0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,"5",4.83628190695148,"SI"
"7256",1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,"6",1.6094379124341,"SI"
"7257",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,"2",6.81124437860129,"SI"
"7258",0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,"6",1.79175946922805,"SI"
"7259",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,"6",1.09861228866811,"SI"
"7260",0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,"7",3.95124371858143,"SI"
"7261",0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,"6",2.63905732961526,"SI"
"7262",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"12",2.63905732961526,"SI"
"7263",0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,"12",1.38629436111989,"SI"
"7264",0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,"6",4.81218435537242,"SI"
"7265",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"2",4.38202663467388,"SI"
"7266",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"12",1.6094379124341,"SI"
"7267",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"13",1.6094379124341,"SI"
"7268",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,"2",2.94443897916644,"SI"
"7269",0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,"6",4.07753744390572,"SI"
"7270",0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,"8",2.70805020110221,"SI"
"7271",1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,"2",4.36944785246702,"SI"
"7272",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,"2",1.38629436111989,"SI"
"7273",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"2",1.94591014905531,"SI"
"7274",0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,"6",4.53259949315326,"SI"
"7275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"5",0.693147180559945,"SI"
"7276",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"5",1.6094379124341,"SI"
"7277",0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,"2",3.49650756146648,"SI"
"7278",1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,"2",3.87120101090789,"SI"
"7279",0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,"2",3.95124371858143,"SI"
"7280",0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,"12",2.56494935746154,"SI"
"7281",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6",1.6094379124341,"SI"
"7282",1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,"2",4.70048036579242,"SI"
"7283",0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,"6",2.484906649788,"SI"
"7284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"2",1.79175946922805,"SI"
"7285",0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,"9",0.693147180559945,"SI"
"7286",0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,"2",3.17805383034795,"SI"
"7287",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"8",1.94591014905531,"SI"
"7288",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,"7",1.6094379124341,"SI"
"7289",0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,"12",4.45434729625351,"SI"
"7290",0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,"7",4.20469261939097,"SI"
"7291",1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,"7",4.43081679884331,"SI"
"7292",0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,"2",4.39444915467244,"SI"
"7293",0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,"6",4.00733318523247,"SI"
"7294",1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,"2",2.07944154167984,"SI"
"7295",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",0.693147180559945,"SI"
"7296",0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,"12",1.09861228866811,"SI"
"7297",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"9",1.09861228866811,"SI"
"7298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12",0.693147180559945,"SI"
"7299",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"2",1.09861228866811,"SI"
"7300",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"2",3.55534806148941,"SI"
"7301",0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,"7",4.80402104473326,"SI"
"7302",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2",1.6094379124341,"SI"
"7303",1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,"2",4.35670882668959,"SI"
"7304",0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,"12",2.07944154167984,"SI"
"7305",1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,"2",2.63905732961526,"SI"
"7306",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"12",0.693147180559945,"SI"
"7307",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"8",1.09861228866811,"SI"
"7308",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"4",3.95124371858143,"SI"
"7309",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"2",0.693147180559945,"SI"
"7310",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"13",0.693147180559945,"SI"
"7311",0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,"2",5.89440283426485,"SI"
"7312",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"7",2.39789527279837,"SI"
"7313",0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,"5",1.09861228866811,"SI"
"7314",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"2",1.09861228866811,"SI"
"7315",1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,"2",3.2188758248682,"SI"
"7316",0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,"7",1.79175946922805,"SI"
"7317",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"5",3.43398720448515,"SI"
"7318",0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,"11",1.79175946922805,"SI"
